time,length,src,dst,src_port,dst_port,protocol,ttl
1745488977.759264,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759266,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759325,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.759476,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759479,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.75954,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759556,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.759612,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759648,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.75969,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759694,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.759722,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.759801,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.761776,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.761779,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.762046,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.763978,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.763982,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.763984,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.763987,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.763989,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.763992,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.76453,76,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.765297,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.7653,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.765303,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.765387,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.76539,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.76547,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.765529,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.765715,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.765717,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.76572,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.765777,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.768088,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.76809,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.768093,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.768096,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.768162,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.769891,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.769894,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.769896,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.769899,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.769902,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.769903,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.77004,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.770055,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.770056,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.771264,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.771324,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.773327,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.77333,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773332,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773335,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773337,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.77334,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773343,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773348,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.77335,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773353,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773355,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.773518,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.774369,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.774496,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.775272,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.775386,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.776854,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.77691,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.778165,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.778173,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.778282,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.780123,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.780236,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.785567,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.78557,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785573,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785575,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785577,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.78558,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785582,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785585,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785664,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785667,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.785725,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.785768,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.787943,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.787946,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.787948,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.78795,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.787952,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.787955,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.788311,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.790695,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790699,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790701,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790704,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790706,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790709,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790711,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790714,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790716,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790719,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790724,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790727,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790729,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790731,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790734,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790736,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.790738,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.791079,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.796896,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.7969,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796902,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796904,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796907,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796909,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796911,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796914,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.796916,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.797059,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.797192,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.79725,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.80128,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801283,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801286,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801355,77,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.801675,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801679,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801681,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801683,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801686,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.801768,77,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.802284,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.802341,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.805002,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805005,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805008,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.80501,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805012,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805014,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805016,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805019,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805021,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805023,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805026,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.805178,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.807142,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.807145,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.807148,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.80715,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.807152,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.807154,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.807157,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.807304,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.807314,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.807314,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.813274,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.813278,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.813281,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.813284,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.813286,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.813694,79,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.816493,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.816724,77,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.821358,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.821434,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.821989,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.82206,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.822705,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822709,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822712,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822714,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.82272,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822846,75,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.822904,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822908,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.822961,76,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.823105,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.823164,76,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.824109,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824113,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824116,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824119,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824122,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824124,1242,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824127,571,74.125.4.9,192.168.0.104,443,54103,UDP,58
1745488977.824255,76,192.168.0.104,74.125.4.9,54103,443,UDP,64
1745488977.836938,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.83706,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.837061,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.837062,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.867588,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.867837,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.867844,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.892072,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.892249,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.892258,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.924734,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.924738,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.925024,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.925031,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.954485,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.954729,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.954736,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.980954,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488977.981174,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488977.981181,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.00597,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.006174,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.006183,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.029488,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.029689,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.029695,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.05232,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.052485,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.052494,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.073964,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.073968,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.074251,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.074257,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.097207,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.097343,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.097349,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.119108,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.119276,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.119282,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.159833,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.160079,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.160086,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.160088,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.167578,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.167744,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.167751,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.201125,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.201236,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.201237,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.213047,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.213136,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.213138,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.214162,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.214247,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.236716,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.236815,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.236817,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.265863,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.26596,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.265962,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.283942,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.284046,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.284047,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.306883,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.306973,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.306974,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.32897,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.329058,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.32906,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.356535,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.356663,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.356665,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.3606,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.360723,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.376082,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.376257,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.376261,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.3959,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.396097,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.396102,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.451024,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.451295,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.738559,46,192.168.0.1,224.0.0.1,-1,-1,IGMP,1
1745488978.769375,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.778581,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.778583,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.778585,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.778587,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.778589,113,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.778734,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.778736,78,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.782847,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.78298,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.782981,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.801772,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.801884,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.801886,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.801887,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.803275,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.803278,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.803279,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.803437,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.80345,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.80345,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.803451,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.803452,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.803454,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.825003,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.825006,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.825144,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.825145,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.825146,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.825147,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.825234,72,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488978.846574,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.84668,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.846681,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.872412,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.872515,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.872516,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.892361,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.892457,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.892459,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.917006,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.917099,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.9171,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.946682,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.946788,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.94679,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.946791,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.965613,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.965712,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.965713,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.96779,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.967907,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.975208,83,172.224.53.8,192.168.0.104,443,49918,UDP,54
1745488978.98515,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488978.985237,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488978.985238,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.011104,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.01119,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.011191,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.030239,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.030414,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.030422,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.053866,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.054155,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.054163,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.078548,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.078745,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.078752,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.10107,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.101072,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.101464,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.101471,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.124546,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.124777,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.124784,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.150467,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.150651,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.150657,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.173788,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.173914,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.173917,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.193429,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.193511,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.193517,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.193518,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.21698,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.21709,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.217092,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.238804,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.238808,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.239012,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.239013,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.26061,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.260873,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.260879,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.28512,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.285377,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.285387,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.307737,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.307954,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
